,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1942,2020-06-21 23:31:15,4792627764422477317,fraud_Morissette PLC,shopping_pos,373.35,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,d5cc817544f93727686d06ba7beb1bf4,1371857475,38.124808,-95.876824,0
183078,2020-08-24 14:44:16,3551217896304745,"fraud_Hills, Hegmann and Schaefer",health_fitness,14.65,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,5f15cce2c75d8bb28699c00862924a12,1377355456,43.988664,-73.499732,0
197067,2020-08-29 22:22:35,4149635823017,"fraud_Bernhard, Grant and Langworth",shopping_pos,6.76,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,9285a1d1123d3b04ad480a4c8ecce63b,1377814955,34.224709000000004,-87.53378000000001,0
130404,2020-08-05 13:15:49,3589289942931264,fraud_Terry-Huel,shopping_net,2.05,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,e505bd8709ec7d5d37a700d22fc208ee,1375708549,43.583055,-97.938446,0
488641,2020-12-16 22:27:15,377895991033232,fraud_Schoen-Quigley,kids_pets,20.52,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,3053ce7aee7a32ee699452c696dc6186,1387232835,41.389799,-71.904308,0
272289,2020-09-29 21:29:04,3567879740649740,fraud_Collier LLC,home,31.73,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,24b04cfd6084967de0897ceb483d8e51,1380490144,44.622292,-75.165058,0
135890,2020-08-08 00:50:45,2720894374956739,fraud_Fisher Inc,shopping_net,91.2,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,c64490e8c9c0ffb02089408efcdc0d68,1375923045,42.424052,-82.463378,0
61291,2020-07-12 18:54:13,30561214688470,"fraud_Cronin, Kshlerin and Weber",health_fitness,20.4,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,34f28a7d684abb9044177b65c076cf22,1373655253,41.384125,-75.469002,0
62292,2020-07-13 00:44:41,4836998673805450,fraud_Goodwin-Nitzsche,grocery_pos,231.3,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,b299b9cd5be94d4824e63611e2eba2a5,1373676281,45.501592,-85.47193100000001,0
387906,2020-11-20 03:53:40,5596347693144598,fraud_Klein Group,entertainment,240.11,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,1d09e538055b844802285e188fd0999a,1384919620,30.941965000000003,-91.018609,0
366338,2020-11-10 07:49:30,30199621383748,fraud_Kunze Inc,grocery_pos,230.5,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,3b3659539eecef550d3b8f1b8c307ad5,1384069770,34.125203000000006,-96.489204,0
364951,2020-11-09 20:56:36,4178097073221156,"fraud_Daugherty, Pouros and Beahan",shopping_pos,4.11,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,ce6216db6a5f723dddafdc02a1e5547a,1384030596,41.917857,-86.95651600000001,0
258330,2020-09-24 01:38:19,38295635583927,"fraud_Mosciski, Gislason and Mertz",grocery_pos,107.61,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,6e378a62501b1cd6972ef852e9475dc1,1379986699,33.436083,-100.628397,0
54481,2020-07-10 05:42:09,503874407318,fraud_O'Keefe-Hudson,grocery_pos,57.98,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,dbba6eb96a798a282b5f942593cbadae,1373434929,29.138011,-97.955365,0
249603,2020-09-20 17:08:12,676326610042,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1.97,Jacqueline,Caldwell,F,54220 April Union Suite 403,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,1993-11-02,a631147e981775942d5ef2be0f3bd21b,1379696892,41.611224,-82.848196,0
477057,2020-12-14 15:12:56,3585740823295298,fraud_Beier-Hyatt,shopping_pos,1.0,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,8c08d3c7b7b0ea99632562e2c89b3317,1387033976,35.057145,-99.9937,0
437309,2020-12-06 06:47:52,4229733778084049,"fraud_Kerluke, Kertzmann and Wiza",misc_net,5.33,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,e17218d22f7f6b0df889436fbcd6e779,1386312472,38.585285,-85.544931,0
94581,2020-07-24 09:06:28,375534208663984,fraud_Stoltenberg-Beatty,shopping_pos,125.06,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,4d703ab6b45cdb20f42cefc6f87a8c22,1374656788,39.277803000000006,-79.823799,0
346824,2020-11-02 05:32:00,30238755902988,fraud_Jaskolski-Dibbert,grocery_net,52.41,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,8036f5f6dbb50c0faa2761055a6b2b41,1383370320,29.815115,-96.344928,0
199818,2020-08-30 19:30:22,3517814635263522,"fraud_O'Connell, Botsford and Hand",home,30.45,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,6dbe79a7d669f75d34be466b3a9fb518,1377891022,37.113945,-80.794639,0
552158,2020-12-30 22:53:14,4110266553600176127,"fraud_Hintz, Bauch and Smith",health_fitness,159.87,Sandra,Schwartz,F,3789 Mark Walks,Sunflower,MS,38778,33.5567,-90.5451,1686,"Education officer, community",1986-11-06,f63352363af1b61289c90aa39a5d9d27,1388443994,34.513061,-90.746964,0
516624,2020-12-22 20:06:25,6011893664860915,fraud_Crona and Sons,kids_pets,72.19,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,b92e4bb9272be2f1142c204632f8bd7b,1387742785,38.673793,-105.55636,0
341108,2020-10-30 17:43:19,4713464490314802,fraud_Schuppe-Schuppe,food_dining,59.5,Wesley,Parker,M,7452 Browning Port,Mc Intosh,SD,57641,45.7084,-101.1546,295,"Designer, industrial/product",1981-01-26,ea5a9babcffed0f3cf8e4ac702e49100,1383154999,44.789093,-100.494802,0
551411,2020-12-30 17:56:33,4908846471916297,"fraud_Ruecker, Beer and Collier",shopping_net,269.36,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,abdd1dec5e26d3c9a2de9ab85f91dd46,1388426193,33.276634,-97.057694,0
263470,2020-09-26 21:45:15,4607072969078276,fraud_Block Group,misc_pos,8.03,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,36a346de5799438f16ce9a9e8b62c1f9,1380231915,36.407639,-97.599501,0
198506,2020-08-30 11:42:26,3564839259330465,fraud_Vandervort-Funk,grocery_pos,114.29,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,856096e411d4a83be5b64b0ab0bc3fc3,1377862946,37.875445,-122.358999,0
195344,2020-08-29 05:16:40,213174467670432,fraud_Stracke-Lemke,grocery_pos,116.6,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,2d67264dc2146bbd2dee287858b8cdf5,1377753400,40.020878,-76.860339,0
445604,2020-12-07 16:40:00,4430881574719618,fraud_Rolfson-Kunde,personal_care,14.47,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,39fb272490d7bc7e09df050f8bfece60,1386434400,40.163342,-106.971419,0
365264,2020-11-09 22:34:41,2266735643685262,fraud_McDermott-Rice,misc_pos,9.4,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,4d15e6bc27c200543934e67952591633,1384036481,33.591639,-85.43618000000001,0
398871,2020-11-24 15:17:58,213112402583773,"fraud_Lakin, Ferry and Beatty",food_dining,10.24,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,53b862859251287c7f2297f3ec719ca0,1385306278,34.303426,-83.19165,0
494636,2020-12-18 16:09:37,3587044315915002,fraud_Upton PLC,entertainment,67.52,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,f624952b70e7d763465e806b2635d85e,1387382977,35.606784000000005,-89.61383000000001,0
217865,2020-09-06 20:58:35,4306586894261180,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,23.43,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,07d23f7d75817c804838de9b68fde4ca,1378501115,39.555135,-87.6158,0
272312,2020-09-29 21:36:50,4476840372112,fraud_Kutch-Wilderman,home,58.72,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,4c63ff3d846cb3f8d2b3323c4b662522,1380490610,35.56499,-86.82923000000001,0
286538,2020-10-06 08:29:12,378904938837132,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,66.44,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,68d1eda66aa5d530496617ad0363a1ef,1381048152,36.031591,-98.870297,0
459018,2020-12-10 14:48:18,3589255887819806,fraud_Gleason-Macejkovic,shopping_net,34.94,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,fbeac0d8ecb4022788deb9be07080fd7,1386686898,40.413859,-78.724538,0
329984,2020-10-25 22:08:34,6011381817520024,fraud_Deckow-Dare,food_dining,5.87,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,23532df29a13f8b4b4337029994ae8a8,1382738914,42.10034,-104.56489,0
463528,2020-12-11 19:28:18,3540210836308425,fraud_Gulgowski LLC,home,78.45,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,1992-06-19,7c6f94e96d59fdac14dc7115e7749be8,1386790098,35.017312,-101.79233,0
392767,2020-11-22 14:47:48,36722699017270,fraud_Rolfson-Kunde,personal_care,10.93,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,f771db66e4ab61b4a80d841223855175,1385131668,32.338076,-111.489116,0
352685,2020-11-04 03:05:16,2248735346244816,"fraud_Connelly, Reichert and Fritsch",gas_transport,52.26,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,c2ebd3a291804769da31c8781d1441f6,1383534316,38.751789,-100.149154,0
340860,2020-10-30 15:23:06,30030380240193,fraud_Barton LLC,kids_pets,50.16,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,d6fafda883e25e7cc871cf09dd0481f8,1383146586,30.451971,-98.336698,0
533687,2020-12-27 12:29:00,36913587729122,fraud_Kirlin and Sons,personal_care,12.34,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,5d6d100ed8a1ddbc3dfabe826cbca134,1388147340,43.493548,-116.904412,0
443197,2020-12-07 08:03:43,6011652924285713,fraud_Koepp-Parker,grocery_pos,113.74,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,beaa623851710b3f358577c41f5e44e7,1386403423,38.884707,-92.465676,0
520448,2020-12-23 21:51:41,3521417320836166,fraud_Padberg-Sauer,home,27.82,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,ab989f4e622420930aa827fd8c6278dc,1387835501,40.515773,-85.73868399999999,0
513433,2020-12-22 08:30:43,4689147265057948423,fraud_Kris-Padberg,shopping_pos,2.1,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,08582bf601a88f7436fa50474979a38f,1387701043,40.896933,-96.884313,0
396130,2020-11-23 17:30:53,3560697798177746,fraud_Botsford and Sons,home,82.71,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,4cacc8243655805a64433fa0bb2aa0b2,1385227853,34.651209,-116.801331,0
96502,2020-07-25 03:40:19,4223708906367574214,fraud_Strosin-Cruickshank,grocery_pos,112.19,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,6ab010f584950dd8f032553d7c92434b,1374723619,39.435079,-85.36402,0
389954,2020-11-21 07:06:05,676292294938,fraud_Auer-Mosciski,grocery_pos,130.14,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,1927-08-25,26bc22b7cb53c3ed526b36f95e24078e,1385017565,40.810698,-75.4831,0
38612,2020-07-05 00:25:37,30434173205605,fraud_Harber Inc,gas_transport,69.63,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,ae2c8364c7e184e7cf62a87f542ff40b,1372983937,44.781632,-123.90472,0
395607,2020-11-23 14:18:53,3518669219150142,fraud_O'Keefe-Wisoky,food_dining,9.09,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,45276b92eb9deed8d0e908d8beb58c46,1385216333,39.485112,-83.551322,0
307139,2020-10-15 15:47:45,4393520897625,fraud_Quitzon-Goyette,home,86.73,Charles,Rodriguez,M,240 Tracy Forges,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,37d1757f5cb93923defc818cdc061699,1381852065,39.357075,-94.974296,0
321134,2020-10-21 09:18:59,3585740823295298,"fraud_Tillman, Dickinson and Labadie",gas_transport,46.61,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,b45f55ec371fb5452b11a758faf7ce77,1382347139,34.450949,-99.861587,0
61303,2020-07-12 18:58:00,371226440126102,fraud_Erdman-Durgan,health_fitness,7.52,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,c809ccabb7eb641f391ce6c33e31cc28,1373655480,39.595219,-90.088656,0
153534,2020-08-14 01:05:43,6011367958204270,fraud_Stracke-Lemke,grocery_pos,209.32,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,d8067d3d944ccbae078c72e652536ee4,1376442343,42.114897,-81.502893,0
252994,2020-09-21 19:54:43,4981132848794,fraud_Gleason and Sons,kids_pets,97.17,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,0fef3ce9d2f2ff18666f39cd9ba2c75f,1379793283,40.146951,-80.920183,0
519921,2020-12-23 18:12:10,630424987505,fraud_Balistreri-Nader,misc_pos,5.22,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,fa4d68c2a721124f01a0c9275f6f092a,1387822330,38.312681,-78.54765,0
82259,2020-07-20 02:04:01,30263540414123,"fraud_Reichert, Shanahan and Hayes",shopping_net,3.08,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,3bd91dea4f02114cbf8e1271f7c2de05,1374285841,36.758211,-112.819907,0
221092,2020-09-07 21:31:14,3558652751678952,fraud_Schuppe-Schuppe,food_dining,159.24,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,bb25082933d90302c370d1692a548cd1,1378589474,32.742216,-93.237884,0
7585,2020-06-23 11:50:48,676245600876,"fraud_Streich, Hansen and Veum",gas_transport,96.74,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960-06-14,9a25241f2f3239870e8e3a90090f2a4d,1371988248,27.319202,-79.58512900000001,0
48796,2020-07-07 17:18:23,2260801330657968,fraud_Kub-Heaney,health_fitness,29.55,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,1612,42.3066,-71.9202,4845,Accounting technician,1926-09-14,5d30991dab6232dd4d4e2dc74367e2a4,1373217503,41.333492,-71.03296,0
421332,2020-12-01 20:43:18,2283743876903625,fraud_Haley Group,misc_pos,7.96,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,ef68e6907b9eeed1a691399bfc8fab85,1385930598,34.062456,-85.108233,0
348432,2020-11-02 18:05:34,180036456789979,fraud_Yost-Rogahn,personal_care,53.01,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,6547bb6961d6155b08edb734b6096048,1383415534,42.69142,-91.264722,0
226612,2020-09-10 09:28:50,2283743876903625,fraud_Rodriguez Group,gas_transport,80.35,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,f41efab0534af8c0cc9c424ef89b7b3b,1378805330,34.593531,-84.92150500000001,0
317757,2020-10-20 01:56:22,3561963695236764,fraud_Volkman-Predovic,shopping_net,98.17,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.06399999999999,-72.3366,1858,Clinical biochemist,1984-03-03,e63136d220804873c048218ddf3100cc,1382234182,40.277459,-71.683075,0
7949,2020-06-23 13:53:17,3518758680062249,fraud_Bruen-Yost,misc_pos,166.49,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,74bdfb089cc0e456dfe342a7509fbb70,1371995597,38.178512,-108.995162,0
12692,2020-06-25 11:43:11,30082025922891,fraud_Dooley Inc,shopping_pos,1.71,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,49d0099cab07768ca9d7d4d1d956625b,1372160591,25.195597,-80.88754499999999,0
272099,2020-09-29 20:14:42,3586008444788268,fraud_Lind-Buckridge,entertainment,171.49,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,2737434dccf4bd6e7698a9db5ed06ef7,1380485682,47.082301,-121.989123,0
134545,2020-08-07 13:27:16,3579200383632826,fraud_Ullrich Ltd,kids_pets,58.91,Tyler,Small,M,047 Kevin Haven,Boyd,WI,54726,44.9437,-91.0294,1690,IT trainer,1975-12-24,55726aa0cd29b51260a57fab5f5ff7ca,1375882036,44.38458,-91.227694,0
147604,2020-08-11 14:05:13,180094419304907,"fraud_Lowe, Dietrich and Erdman",kids_pets,13.95,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,16d7b85bd57e246f9894414542a1affd,1376229913,33.647647,-117.097105,0
450798,2020-12-08 13:13:08,180046765320457,"fraud_Lubowitz, Terry and Stracke",personal_care,23.79,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,6f38de0964e1fe08f85822e14402734a,1386508388,40.806295,-82.209179,0
408352,2020-11-29 14:23:51,3533012926413100,"fraud_Turner, Ziemann and Lehner",food_dining,5.72,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,8c0d1ed1932ef68e4125075901a567b3,1385735031,42.739648,-74.933327,0
230707,2020-09-12 13:18:55,30135235368675,"fraud_Kihn, Abernathy and Douglas",shopping_net,2.72,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,539391c34cade8d933b84ba570a8c5b4,1378991935,39.514817,-95.184096,0
22773,2020-06-29 05:07:31,4980323467523543940,fraud_Corwin-Gorczany,misc_net,5.89,Patrick,Massey,M,7812 Shane Shoals Apt. 607,North Haverhill,NH,3774,44.0978,-72.0191,1966,Structural engineer,1947-10-27,203b2970aa0e4451b247f093ee88a0e9,1372482451,44.493584000000006,-72.258818,0
447439,2020-12-07 22:19:50,3559679414981506,fraud_Lynch-Wisozk,home,28.17,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,ab5f3d1ec006f95975d38d9eaec10732,1386454790,44.389709,-75.453813,0
387532,2020-11-19 22:29:59,4181833256558613886,fraud_Emmerich-Rau,personal_care,8.0,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,81b2fd63a882f7bda3011b2898a514d5,1384900199,36.886367,-104.569859,0
185679,2020-08-25 05:17:57,379897244598068,fraud_Schmeler Inc,misc_pos,5.06,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056,38.3039,-85.4834,3263,Stage manager,1930-02-28,7d317ddc66869c68f5325e7900099447,1377407877,37.452037,-85.296963,0
286919,2020-10-06 12:19:49,4681601008538160,fraud_Schumm PLC,shopping_net,291.62,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,922a4afd4535cb69002370054a48105a,1381061989,39.892052,-80.711252,0
201218,2020-08-31 04:38:45,3560797065840735,fraud_Mraz-Herzog,gas_transport,58.73,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,e30c97b8033e231bffe4b864f5cbe535,1377923925,45.695533000000005,-101.833873,0
56932,2020-07-11 06:38:44,30082025922891,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,7.47,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,1231d043e8d863749e1d98b3b709067a,1373524724,25.92763,-81.433725,0
62250,2020-07-13 00:23:03,180048185037117,fraud_Cartwright-Harris,grocery_pos,154.57,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,e134e66208fb2663f8138c046fe3bc9d,1373674983,40.935182,-74.331986,0
326463,2020-10-24 12:06:07,3502088871723054,fraud_Zboncak LLC,food_dining,24.15,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,be91861788ba8b24f6f59b51330ec5d3,1382616367,39.882255,-76.868841,0
